Time,Tension in Muscle,Diameter of Seg 3
2297,4.484177770667491,0.2284173668440045
2298,4.494025830407946,0.22837713605868148
2299,4.4986933869369725,0.22833712693007294
2300,4.497650696525082,0.22829809705668183
2301,4.485303159214901,0.22825819134489447
2302,4.495807675182454,0.22821807531206187
2303,4.484264662859121,0.22817954039506402
2304,4.507614311531141,0.22813925139644706
2305,4.48855004642489,0.22809830205488427
2306,4.4874019841957615,0.2280609400590455
2307,4.508852557845405,0.22801964679841633
2308,4.4930865162549845,0.22797898699681707
2309,4.500618583083224,0.22793942900623015
2310,4.500399072021684,0.22789973207662756
2311,4.503263589460183,0.22786037730451275
2312,4.499360765896411,0.227820786263394
2313,4.501493617387056,0.2277811995136347
2314,4.503826914866925,0.22774214817481675
2315,4.498373790483409,0.22770259964278136
2316,4.505023903022108,0.22766367244143637
2317,4.4943686487919345,0.22762477259527406
2318,4.507543453002759,0.22758522193396025
2319,4.49661006055257,0.22754492695165207
2320,4.506803314432917,0.22750539302673226
2321,4.512797022779254,0.22746603622940886
2322,4.51607977668747,0.2274283197295668
2323,4.503176008328343,0.227388243154444
2324,4.507723696000204,0.22734927510755776
2325,4.508109924449072,0.22731041315655567
2326,4.507831741650727,0.22727167654575112
2327,4.507957288242071,0.22723265830659184
2328,4.508355367387731,0.2271938607162034
2329,4.510245379938113,0.22715472926680627
2330,4.509881731067335,0.2271165472125278
2331,4.507039426540166,0.22707729362068801
2332,4.51309027588333,0.2270386663149318
2333,4.509444942689024,0.22699985698160652
2334,4.507692025938029,0.22696223366391577
2335,4.521762911815719,0.22692183965266946
2336,4.520368481817017,0.22688281644434766
2337,4.527263613211579,0.22684566903998363
2338,4.513632257920469,0.2268059859804828
2339,4.517489817567928,0.2267680752984268
2340,4.517179046214925,0.22672980089837116
2341,4.521403217482221,0.22669004500844914
2342,4.521604995156254,0.226651374385622
2343,4.5335116424563475,0.22661451042445335
2344,4.515729207826913,0.22657487327349798
2345,4.521208869721905,0.22653678035139066
2346,4.525711724696177,0.22649785712837564
2347,4.53097130097809,0.22646063294361482
2348,4.518185222615853,0.22642186086103724
2349,4.523753438734664,0.22638336697474057
2350,4.527765234814703,0.22634505701809837
2351,4.535033530470144,0.2263081658550208
2352,4.516743213658061,0.2262692326946911
2353,4.531577028935963,0.22623142930525986
2354,4.524163343168371,0.22619310716551919
2355,4.529014640205391,0.22615497389420527
2356,4.5307760344606365,0.22611710872451912
2357,4.530031695844151,0.22607921543300508
2358,4.529859702723096,0.2260410604689622
2359,4.533380239913105,0.2260027995652138
2360,4.539813057172694,0.2259665181300669
2361,4.5252451714309965,0.22592785813775026
2362,4.522925554836629,0.22589146689535178
